@RELATION xss

@ATTRIBUTE Characters NUMERIC
@ATTRIBUTE ScriptCount NUMERIC
@ATTRIBUTE EncodedCharacters NUMERIC
@ATTRIBUTE JsEventHandlers NUMERIC
@ATTRIBUTE DomEvents NUMERIC
@ATTRIBUTE Class NUMERIC

@DATA
1, 2, 39, 1, 0, 1
5, 2, 6, 1, 0, 1
3, 2, 9, 1, 0, 1
17, 2, 0, 1, 1, 1
13, 0, 6, 1, 0, 1
9, 3, 0, 1, 1, 1
14, 0, 6, 1, 0, 1
3, 2, 12, 1, 0, 1
19, 2, 4, 1, 0, 1
8, 2, 0, 1, 1, 1
0, 0, 0, 0, 0, 1
9, 2, 0, 1, 1, 1
7, 0, 17, 1, 1, 1
5, 2, 7, 1, 0, 1
6, 2, 4, 1, 1, 1
14, 2, 0, 1, 0, 1
11, 2, 0, 1, 0, 1
1, 0, 3, 0, 0, 1
6, 2, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 1, 0, 0, 0, 1
1, 0, 0, 0, 0, 1
2, 2, 6, 1, 0, 1
18, 2, 4, 1, 0, 1
10, 2, 0, 1, 0, 1
1, 0, 14, 0, 0, 1
11, 2, 0, 1, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
5, 2, 18, 1, 0, 1
2, 2, 4, 1, 0, 1
8, 2, 17, 1, 0, 1
0, 0, 18, 0, 0, 1
6, 2, 7, 1, 0, 1
6, 2, 7, 1, 0, 1
5, 2, 6, 1, 0, 1
13, 3, 0, 1, 0, 1
23, 2, 6, 1, 0, 1
1, 0, 0, 0, 0, 1
3, 0, 82, 0, 0, 1
0, 0, 13, 0, 0, 1
9, 0, 2, 1, 1, 1
7, 4, 9, 1, 1, 1
9, 2, 5, 1, 1, 1
15, 4, 0, 1, 0, 1
7, 4, 12, 1, 0, 1
7, 4, 9, 1, 1, 1
7, 4, 12, 1, 0, 1
10, 0, 1, 1, 1, 1
7, 4, 9, 1, 1, 1
12, 0, 2, 1, 1, 1
7, 2, 11, 1, 1, 1
3, 2, 4, 1, 0, 1
12, 2, 0, 1, 1, 1
4, 2, 4, 1, 1, 1
9, 2, 0, 1, 1, 1
2, 2, 4, 1, 0, 1
28, 0, 12, 1, 0, 1
4, 0, 0, 0, 0, 1
2, 2, 4, 1, 0, 1
10, 2, 0, 1, 0, 1
3, 2, 18, 1, 0, 1
2, 2, 17, 1, 0, 1
5, 2, 18, 1, 0, 1
3, 0, 82, 0, 0, 1
6, 0, 82, 0, 0, 1
3, 0, 82, 0, 0, 1
2, 2, 17, 1, 0, 1
3, 0, 82, 0, 0, 1
3, 0, 82, 0, 0, 1
3, 0, 82, 0, 0, 1
3, 0, 82, 0, 0, 1
3, 0, 82, 0, 0, 1
3, 0, 82, 0, 0, 1
3, 0, 82, 0, 0, 1
4, 0, 82, 0, 0, 1
4, 0, 82, 0, 0, 1
3, 0, 82, 0, 0, 1
3, 0, 82, 0, 0, 1
3, 0, 82, 0, 0, 1
6, 2, 20, 1, 0, 1
9, 2, 10, 1, 0, 1
1, 0, 8, 0, 0, 1
3, 0, 82, 0, 0, 1
5, 2, 19, 1, 0, 1
6, 0, 7, 2, 0, 1
0, 0, 82, 0, 0, 1
20, 2, 4, 1, 0, 1
1, 2, 12, 1, 0, 1
3, 0, 3, 2, 0, 1
10, 0, 0, 0, 0, 1
0, 3, 7, 0, 0, 1
19, 4, 0, 1, 1, 1
29, 0, 12, 1, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 26, 1, 0, 1
12, 2, 0, 1, 0, 1
2, 2, 8, 1, 0, 1
2, 2, 19, 1, 0, 1
8, 2, 0, 1, 0, 1
0, 0, 0, 0, 0, 1
8, 2, 0, 1, 0, 1
0, 0, 8, 0, 0, 1
4, 4, 12, 1, 0, 1
1, 2, 24, 1, 0, 1
21, 2, 4, 1, 0, 1
2, 2, 9, 1, 0, 1
2, 2, 17, 1, 0, 1
2, 2, 6, 1, 0, 1
29, 0, 0, 1, 1, 1
0, 0, 0, 0, 0, 1
4, 2, 7, 1, 0, 1
4, 2, 24, 1, 0, 1
8, 2, 0, 1, 0, 1
0, 2, 7, 1, 0, 1
8, 2, 0, 1, 0, 1
4, 2, 10, 1, 0, 1
3, 2, 9, 1, 0, 1
3, 2, 9, 1, 0, 1
3, 2, 9, 1, 0, 1
3, 2, 9, 1, 0, 1
3, 2, 9, 1, 0, 1
8, 2, 0, 1, 1, 1
20, 2, 4, 1, 0, 1
4, 0, 6, 2, 0, 1
2, 2, 6, 1, 0, 1
0, 0, 0, 0, 0, 1
3, 2, 4, 1, 0, 1
5, 2, 19, 1, 0, 1
2, 2, 6, 1, 0, 1
8, 2, 0, 1, 1, 1
6, 0, 2, 1, 0, 1
6, 2, 0, 1, 0, 1
2, 2, 8, 1, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
11, 2, 10, 1, 0, 1
0, 0, 0, 0, 0, 1
10, 0, 0, 2, 0, 1
2, 0, 12, 0, 0, 1
3, 4, 18, 1, 0, 1
0, 2, 9, 1, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
12, 1, 0, 0, 0, 1
9, 2, 0, 1, 1, 1
3, 2, 6, 1, 1, 1
11, 2, 0, 1, 1, 1
3, 2, 6, 1, 0, 1
10, 0, 3, 0, 0, 1
12, 2, 0, 1, 0, 1
35, 2, 0, 1, 0, 1
2, 2, 11, 1, 0, 1
13, 2, 0, 1, 0, 1
2, 2, 10, 1, 0, 1
16, 0, 8, 1, 0, 1
4, 2, 16, 1, 1, 1
21, 0, 19, 1, 0, 1
12, 3, 0, 1, 0, 1
8, 2, 0, 1, 0, 1
0, 2, 7, 0, 0, 1
17, 0, 13, 1, 0, 1
2, 2, 6, 1, 0, 1
2, 2, 6, 1, 0, 1
2, 2, 6, 1, 0, 1
2, 2, 6, 1, 0, 1
2, 2, 6, 1, 0, 1
2, 2, 6, 1, 0, 1
2, 2, 6, 1, 0, 1
2, 2, 6, 1, 0, 1
2, 2, 6, 1, 0, 1
2, 2, 6, 1, 0, 1
2, 2, 6, 1, 0, 1
2, 2, 6, 1, 0, 1
2, 2, 6, 1, 0, 1
2, 2, 6, 1, 0, 1
2, 2, 6, 1, 0, 1
8, 2, 2, 1, 0, 1
1, 0, 7, 0, 0, 1
2, 2, 22, 1, 0, 1
0, 0, 0, 0, 0, 1
2, 2, 6, 1, 0, 1
4, 2, 9, 1, 0, 1
1, 0, 5, 0, 0, 1
2, 2, 9, 1, 0, 1
10, 2, 0, 1, 0, 1
11, 0, 6, 1, 0, 1
3, 1, 0, 1, 0, 1
15, 0, 8, 1, 0, 1
15, 0, 8, 1, 0, 1
5, 0, 19, 1, 0, 1
5, 0, 15, 1, 0, 1
0, 0, 0, 0, 0, 1
4, 2, 4, 1, 0, 1
0, 2, 9, 0, 0, 1
21, 0, 10, 1, 0, 1
2, 1, 6, 1, 0, 1
0, 3, 9, 0, 0, 1
0, 3, 9, 0, 0, 1
2, 2, 9, 1, 0, 1
0, 0, 0, 0, 0, 1
11, 2, 0, 1, 0, 1
4, 1, 0, 1, 0, 1
5, 0, 10, 2, 0, 1
1, 1, 0, 0, 0, 1
6, 1, 16, 1, 0, 1
2, 2, 7, 1, 0, 1
4, 0, 0, 0, 0, 1
4, 0, 5, 1, 0, 1
3, 1, 0, 1, 0, 1
2, 0, 1, 0, 0, 1
1, 0, 0, 0, 0, 1
15, 0, 8, 1, 0, 1
6, 4, 14, 1, 0, 1
1, 0, 0, 0, 0, 1
20, 4, 0, 1, 0, 1
20, 4, 4, 1, 0, 1
20, 4, 0, 1, 0, 1
3, 2, 10, 1, 0, 1
12, 2, 0, 1, 0, 1
2, 2, 6, 1, 0, 1
3, 2, 22, 1, 0, 1
2, 2, 10, 1, 0, 1
4, 2, 6, 1, 0, 1
4, 0, 8, 2, 0, 1
39, 0, 0, 1, 0, 1
6, 2, 11, 1, 0, 1
0, 2, 9, 1, 0, 1
66, 14, 8, 1, 0, 1
8, 0, 0, 1, 1, 1
6, 0, 0, 1, 0, 1
23, 4, 0, 1, 0, 1
13, 2, 0, 1, 0, 1
2, 0, 0, 0, 0, 1
2, 2, 12, 1, 0, 1
4, 2, 14, 1, 0, 1
1, 0, 0, 0, 0, 1
32, 8, 0, 1, 0, 1
20, 1, 0, 0, 0, 1
0, 1, 5, 0, 0, 1
4, 2, 8, 1, 0, 1
2, 2, 6, 1, 0, 1
12, 2, 0, 1, 0, 1
8, 2, 1, 1, 0, 1
2, 2, 7, 1, 0, 1
2, 2, 12, 1, 0, 1
8, 2, 2, 1, 0, 1
9, 2, 2, 1, 0, 1
0, 1, 0, 0, 0, 1
7, 0, 0, 0, 0, 1
10, 2, 8, 1, 0, 1
8, 2, 2, 1, 0, 1
5, 2, 21, 1, 0, 1
9, 2, 0, 1, 0, 1
9, 2, 0, 1, 0, 1
18, 0, 0, 0, 0, 1
3, 2, 12, 1, 0, 1
8, 2, 0, 1, 0, 1
9, 2, 17, 1, 1, 1
4, 2, 13, 1, 0, 1
11, 2, 1, 1, 1, 1
2, 2, 4, 1, 0, 1
4, 2, 15, 1, 1, 1
2, 2, 9, 1, 0, 1
2, 0, 8, 0, 0, 1
2, 2, 6, 1, 0, 1
3, 2, 8, 1, 0, 1
4, 2, 61, 0, 0, 1
4, 2, 14, 1, 1, 1
22, 2, 0, 1, 1, 1
15, 0, 13, 2, 0, 1
6, 2, 12, 1, 1, 1
7, 0, 0, 0, 0, 1
4, 2, 16, 0, 1, 1
4, 0, 3, 2, 0, 1
10, 2, 0, 1, 0, 1
7, 2, 7, 1, 0, 1
9, 2, 0, 1, 1, 1
11, 2, 1, 1, 1, 1
11, 2, 1, 1, 1, 1
11, 2, 1, 1, 1, 1
11, 2, 1, 1, 1, 1
11, 2, 1, 1, 1, 1
11, 2, 1, 1, 1, 1
11, 2, 1, 1, 1, 1
11, 2, 1, 1, 1, 1
11, 2, 1, 1, 1, 1
11, 2, 1, 1, 1, 1
11, 2, 1, 1, 1, 1
11, 2, 1, 1, 1, 1
2, 2, 9, 1, 0, 1
8, 2, 1, 1, 1, 1
7, 2, 0, 1, 0, 1
4, 2, 6, 1, 0, 1
3, 3, 19, 1, 1, 1
8, 2, 0, 1, 0, 1
7, 1, 0, 0, 0, 1
2, 2, 4, 1, 1, 1
10, 2, 0, 1, 0, 1
3, 2, 8, 1, 0, 1
8, 2, 0, 1, 0, 1
3, 2, 16, 1, 0, 1
10, 2, 0, 1, 0, 1
2, 2, 16, 1, 0, 1
9, 0, 16, 1, 0, 1
2, 2, 14, 1, 0, 1
8, 2, 0, 1, 1, 1
2, 2, 15, 1, 0, 1
8, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
2, 2, 15, 1, 0, 1
2, 2, 16, 1, 0, 1
2, 2, 6, 1, 1, 1
2, 2, 10, 1, 0, 1
10, 2, 0, 1, 0, 1
7, 2, 6, 1, 0, 1
3, 2, 5, 1, 1, 1
6, 4, 0, 0, 0, 1
66, 14, 0, 1, 0, 1
32, 4, 1, 1, 0, 1
3, 2, 18, 1, 1, 1
12, 2, 0, 1, 1, 1
12, 2, 0, 1, 1, 1
13, 3, 20, 1, 0, 1
4, 2, 4, 1, 0, 1
0, 2, 8, 1, 0, 1
3, 2, 11, 1, 0, 1
9, 2, 0, 1, 0, 1
5, 2, 9, 1, 0, 1
2, 2, 4, 1, 0, 1
15, 3, 0, 1, 1, 1
3, 3, 9, 1, 0, 1
0, 0, 0, 0, 0, 1
2, 2, 17, 1, 0, 1
7, 2, 18, 1, 0, 1
2, 2, 9, 1, 0, 1
4, 4, 15, 1, 0, 1
9, 0, 4, 1, 0, 1
4, 2, 4, 1, 0, 1
8, 2, 28, 1, 2, 1
8, 2, 0, 1, 0, 1
5, 2, 9, 1, 0, 1
12, 2, 2, 1, 0, 1
0, 0, 0, 0, 0, 1
3, 0, 0, 0, 0, 1
10, 2, 0, 1, 0, 1
2, 2, 8, 1, 0, 1
7, 2, 0, 1, 0, 1
2, 2, 6, 1, 1, 1
5, 2, 4, 1, 0, 1
21, 3, 0, 1, 1, 1
34, 4, 0, 1, 0, 1
4, 2, 7, 1, 0, 1
4, 2, 6, 1, 1, 1
10, 0, 3, 0, 0, 1
8, 0, 2, 1, 0, 1
9, 2, 6, 0, 0, 1
6, 2, 10, 1, 0, 1
0, 0, 0, 0, 0, 1
2, 2, 9, 1, 0, 1
2, 2, 8, 1, 0, 1
0, 0, 0, 0, 0, 1
3, 2, 6, 1, 0, 1
12, 2, 0, 1, 0, 1
3, 2, 7, 1, 0, 1
3, 2, 7, 1, 0, 1
2, 2, 7, 1, 0, 1
2, 2, 7, 1, 0, 1
7, 2, 7, 1, 0, 1
3, 2, 13, 1, 0, 1
3, 2, 7, 1, 0, 1
2, 2, 7, 1, 0, 1
2, 2, 7, 1, 0, 1
2, 2, 10, 1, 0, 1
2, 2, 7, 1, 0, 1
5, 2, 7, 1, 0, 1
2, 2, 7, 1, 0, 1
5, 2, 7, 1, 0, 1
3, 0, 10, 2, 0, 1
3, 3, 16, 1, 1, 1
5, 2, 10, 1, 0, 1
6, 2, 26, 1, 2, 1
2, 1, 0, 1, 0, 1
2, 1, 0, 1, 0, 1
6, 0, 6, 1, 0, 1
0, 0, 0, 0, 0, 1
4, 4, 20, 1, 0, 1
16, 3, 0, 1, 0, 1
5, 0, 6, 0, 0, 1
20, 4, 0, 1, 0, 1
3, 4, 20, 1, 0, 1
10, 4, 16, 1, 0, 1
27, 6, 6, 1, 0, 1
9, 2, 0, 1, 0, 1
2, 2, 27, 1, 0, 1
20, 0, 0, 2, 0, 1
11, 2, 6, 1, 2, 1
10, 2, 0, 1, 0, 1
5, 2, 12, 1, 0, 1
4, 2, 5, 1, 0, 1
6, 2, 5, 1, 0, 1
15, 2, 0, 1, 0, 1
4, 2, 5, 1, 0, 1
28, 2, 1, 1, 0, 1
3, 2, 7, 0, 0, 1
3, 2, 7, 0, 0, 1
9, 1, 0, 1, 0, 1
6, 1, 6, 1, 0, 1
3, 2, 7, 0, 0, 1
3, 2, 7, 0, 0, 1
3, 2, 2, 0, 0, 1
1, 0, 0, 0, 0, 1
7, 2, 14, 1, 0, 1
1, 0, 9, 0, 0, 1
0, 0, 0, 0, 0, 1
1, 0, 0, 0, 0, 1
2, 0, 15, 2, 0, 1
3, 0, 12, 2, 0, 1
0, 0, 0, 0, 0, 1
3, 0, 17, 2, 0, 1
0, 0, 0, 0, 0, 1
12, 0, 0, 1, 0, 1
0, 0, 0, 0, 0, 1
11, 0, 17, 1, 0, 1
1, 0, 7, 0, 0, 1
3, 0, 9, 2, 0, 1
4, 4, 18, 1, 0, 1
3, 2, 16, 1, 0, 1
4, 2, 20, 1, 1, 1
2, 2, 6, 1, 0, 1
10, 2, 0, 1, 0, 1
3, 2, 4, 1, 0, 1
2, 2, 10, 1, 0, 1
40, 10, 4, 1, 0, 1
9, 0, 0, 0, 0, 1
3, 3, 10, 1, 0, 1
37, 12, 34, 1, 0, 1
4, 3, 16, 1, 0, 1
20, 4, 0, 1, 0, 1
9, 2, 0, 1, 0, 1
5, 4, 14, 1, 1, 1
27, 6, 6, 1, 0, 1
12, 2, 0, 1, 0, 1
2, 2, 10, 1, 0, 1
5, 2, 6, 1, 0, 1
3, 0, 8, 2, 0, 1
0, 0, 0, 0, 0, 1
12, 4, 20, 1, 0, 1
2, 2, 9, 1, 0, 1
2, 2, 9, 1, 0, 1
3, 2, 9, 1, 0, 1
2, 2, 9, 1, 0, 1
2, 2, 9, 1, 0, 1
2, 2, 9, 1, 0, 1
2, 2, 11, 1, 0, 1
3, 2, 9, 1, 0, 1
3, 2, 9, 1, 0, 1
8, 0, 4, 2, 0, 1
9, 0, 4, 2, 0, 1
8, 2, 0, 1, 0, 1
11, 2, 0, 1, 0, 1
1, 0, 0, 0, 0, 1
2, 0, 10, 2, 0, 1
3, 2, 5, 1, 0, 1
3, 2, 11, 1, 0, 1
6, 0, 10, 2, 0, 1
8, 2, 0, 1, 0, 1
7, 3, 6, 1, 0, 1
3, 2, 20, 1, 0, 1
2, 2, 5, 1, 0, 1
4, 2, 9, 1, 0, 1
3, 0, 2, 2, 0, 1
2, 0, 10, 2, 0, 1
0, 0, 4, 0, 0, 1
3, 2, 22, 1, 0, 1
4, 2, 11, 1, 0, 1
2, 2, 9, 1, 0, 1
3, 2, 9, 1, 0, 1
5, 2, 11, 1, 0, 1
3, 0, 27, 1, 0, 1
2, 2, 5, 1, 1, 1
7, 0, 0, 0, 0, 1
8, 0, 0, 0, 0, 1
9, 0, 0, 0, 0, 1
0, 0, 11, 0, 0, 1
8, 2, 0, 1, 0, 1
5, 2, 8, 1, 0, 1
2, 0, 21, 2, 0, 1
14, 0, 2, 0, 0, 1
0, 0, 7, 0, 0, 1
3, 2, 14, 1, 0, 1
6, 0, 8, 1, 1, 1
10, 2, 0, 1, 1, 1
11, 8, 80, 1, 0, 1
8, 2, 5, 1, 0, 1
8, 2, 13, 1, 0, 1
4, 0, 3, 2, 0, 1
5, 2, 4, 1, 0, 1
2, 1, 6, 1, 0, 1
3, 2, 13, 1, 0, 1
5, 2, 13, 1, 0, 1
2, 2, 6, 1, 0, 1
6, 3, 27, 1, 0, 1
10, 7, 81, 1, 0, 1
10, 2, 13, 1, 0, 1
6, 4, 6, 1, 0, 1
4, 2, 9, 1, 0, 1
10, 4, 50, 1, 0, 1
2, 2, 20, 1, 0, 1
3, 2, 7, 1, 0, 1
0, 0, 0, 0, 0, 1
2, 2, 7, 1, 0, 1
2, 2, 17, 1, 0, 1
2, 2, 9, 1, 0, 1
2, 2, 9, 1, 0, 1
2, 2, 9, 1, 0, 1
2, 0, 22, 2, 0, 1
5, 0, 22, 2, 0, 1
3, 2, 6, 1, 1, 1
3, 3, 9, 1, 0, 1
3, 2, 20, 1, 0, 1
2, 2, 23, 1, 0, 1
2, 2, 20, 1, 0, 1
2, 2, 20, 1, 0, 1
2, 2, 20, 1, 0, 1
2, 2, 20, 1, 0, 1
2, 2, 20, 1, 0, 1
11, 6, 63, 1, 0, 1
10, 8, 80, 1, 0, 1
4, 2, 20, 1, 0, 1
2, 2, 22, 1, 0, 1
5, 2, 20, 1, 0, 1
3, 2, 20, 1, 0, 1
5, 4, 44, 1, 0, 1
2, 2, 11, 1, 0, 1
0, 0, 0, 0, 0, 1
3, 2, 20, 1, 0, 1
2, 2, 4, 1, 1, 1
10, 2, 3, 1, 0, 1
9, 0, 10, 2, 0, 1
2, 0, 11, 2, 0, 1
2, 2, 6, 1, 1, 1
3, 2, 4, 1, 1, 1
5, 2, 29, 1, 2, 1
2, 0, 20, 2, 0, 1
3, 0, 24, 1, 0, 1
4, 0, 24, 1, 0, 1
2, 0, 21, 2, 0, 1
3, 0, 24, 1, 0, 1
2, 0, 21, 2, 0, 1
7, 2, 10, 1, 0, 1
4, 2, 9, 1, 0, 1
2, 2, 7, 1, 1, 1
3, 2, 25, 1, 0, 1
7, 3, 7, 1, 0, 1
3, 0, 24, 1, 0, 1
5, 2, 14, 1, 1, 1
6, 2, 2, 1, 1, 1
11, 2, 7, 1, 1, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 7, 0, 0, 1
3, 2, 7, 1, 1, 1
0, 0, 0, 0, 0, 1
1, 0, 0, 0, 0, 1
4, 2, 4, 1, 0, 1
4, 2, 4, 1, 0, 1
6, 2, 4, 1, 0, 1
2, 3, 9, 1, 0, 1
6, 1, 0, 1, 0, 1
28, 2, 0, 1, 0, 1
2, 1, 0, 1, 0, 1
3, 2, 8, 1, 0, 1
5, 0, 0, 0, 0, 1
2, 2, 4, 1, 0, 1
8, 2, 0, 1, 0, 1
2, 1, 4, 1, 0, 1
3, 2, 6, 1, 0, 1
2, 1, 5, 1, 0, 1
0, 0, 9, 0, 0, 1
3, 2, 5, 1, 0, 1
4, 2, 4, 1, 0, 1
2, 2, 5, 1, 0, 1
3, 2, 6, 1, 0, 1
13, 6, 22, 1, 0, 1
3, 2, 6, 1, 0, 1
6, 4, 10, 1, 0, 1
5, 4, 9, 1, 0, 1
2, 2, 5, 1, 0, 1
2, 2, 5, 1, 0, 1
3, 2, 5, 1, 0, 1
2, 2, 4, 1, 0, 1
2, 2, 5, 1, 0, 1
2, 2, 4, 1, 0, 1
6, 2, 5, 1, 0, 1
2, 2, 5, 1, 0, 1
5, 2, 5, 1, 0, 1
6, 2, 5, 1, 0, 1
2, 2, 5, 1, 0, 1
3, 2, 5, 1, 0, 1
5, 2, 5, 1, 0, 1
2, 2, 4, 1, 0, 1
5, 2, 5, 1, 0, 1
2, 2, 5, 1, 0, 1
4, 2, 5, 1, 0, 1
3, 2, 7, 1, 0, 1
4, 2, 5, 1, 0, 1
5, 2, 9, 1, 0, 1
3, 2, 5, 1, 0, 1
3, 2, 5, 1, 0, 1
3, 0, 8, 2, 0, 1
10, 2, 10, 1, 0, 1
11, 2, 5, 1, 0, 1
7, 4, 28, 1, 0, 1
3, 2, 5, 1, 0, 1
5, 2, 6, 1, 0, 1
5, 2, 5, 1, 0, 1
3, 2, 5, 1, 0, 1
3, 2, 5, 1, 0, 1
5, 2, 5, 1, 0, 1
14, 4, 10, 1, 0, 1
3, 2, 5, 1, 0, 1
2, 2, 4, 1, 0, 1
2, 2, 4, 1, 0, 1
2, 2, 4, 1, 0, 1
2, 2, 4, 1, 0, 1
2, 2, 4, 1, 0, 1
2, 2, 4, 1, 0, 1
4, 2, 5, 1, 0, 1
10, 2, 5, 1, 0, 1
6, 2, 0, 1, 0, 1
6, 0, 24, 2, 0, 1
7, 0, 20, 2, 0, 1
2, 0, 12, 2, 0, 1
11, 2, 0, 1, 0, 1
6, 2, 6, 1, 1, 1
2, 2, 11, 1, 0, 1
2, 2, 9, 1, 0, 1
2, 2, 9, 1, 0, 1
2, 2, 9, 1, 0, 1
2, 2, 9, 1, 0, 1
2, 2, 9, 1, 0, 1
2, 2, 9, 1, 0, 1
23, 2, 0, 1, 0, 1
2, 2, 9, 1, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 1
7, 4, 14, 1, 0, 1
17, 2, 10, 1, 0, 1
5, 4, 16, 1, 1, 1
2, 2, 13, 1, 1, 1
2, 2, 6, 1, 0, 1
13, 0, 0, 2, 0, 1
4, 2, 6, 1, 0, 1
0, 0, 19, 0, 0, 1
0, 0, 16, 0, 0, 1
5, 2, 4, 1, 0, 1
3, 2, 6, 1, 0, 1
11, 2, 1, 1, 1, 1
13, 2, 0, 1, 0, 1
3, 2, 6, 1, 0, 1
2, 2, 10, 1, 0, 1
2, 4, 18, 1, 0, 1
3, 2, 6, 1, 0, 1
8, 2, 2, 1, 0, 1
24, 0, 15, 1, 0, 1
9, 2, 0, 1, 0, 1
10, 2, 0, 2, 0, 1
10, 0, 0, 1, 0, 1
10, 1, 0, 2, 0, 1
0, 0, 0, 0, 0, 1
4, 1, 10, 0, 0, 1
5, 3, 6, 1, 1, 1
8, 2, 0, 1, 1, 1
24, 0, 15, 1, 0, 1
5, 3, 9, 1, 0, 1
6, 3, 7, 1, 0, 1
2, 2, 4, 1, 0, 1
9, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
0, 0, 16, 0, 0, 1
3, 1, 0, 1, 0, 1
2, 2, 8, 1, 0, 1
2, 0, 20, 2, 0, 1
1, 0, 0, 0, 0, 1
1, 0, 8, 0, 0, 1
2, 0, 8, 0, 0, 1
1, 0, 9, 0, 0, 1
9, 4, 24, 1, 0, 1
1, 0, 0, 2, 0, 1
3, 2, 6, 1, 0, 1
13, 3, 0, 1, 0, 1
0, 0, 8, 0, 0, 1
4, 2, 16, 1, 0, 1
5, 0, 5, 0, 0, 1
7, 0, 24, 1, 0, 1
4, 2, 22, 1, 0, 1
4, 2, 4, 1, 0, 1
0, 0, 0, 0, 0, 1
0, 0, 5, 0, 0, 1
1, 0, 0, 0, 0, 1
6, 0, 30, 1, 0, 1
3, 0, 25, 1, 0, 1
9, 2, 0, 1, 0, 1
7, 3, 8, 1, 0, 1
23, 0, 0, 1, 0, 1
6, 0, 17, 2, 0, 1
3, 2, 4, 1, 0, 1
0, 0, 0, 0, 0, 1
4, 2, 4, 1, 1, 1
10, 2, 8, 1, 0, 1
2, 2, 21, 1, 0, 1
2, 0, 4, 1, 0, 1
2, 2, 6, 1, 0, 1
2, 2, 19, 1, 0, 1
2, 2, 19, 1, 0, 1
2, 2, 6, 1, 0, 1
2, 2, 19, 1, 0, 1
11, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
2, 1, 0, 1, 0, 1
2, 1, 2, 1, 0, 1
4, 2, 6, 1, 0, 1
4, 0, 20, 0, 0, 1
9, 0, 17, 0, 0, 1
0, 0, 0, 0, 0, 1
3, 2, 4, 1, 0, 1
8, 2, 0, 1, 0, 1
2, 3, 10, 1, 0, 1
8, 2, 0, 1, 0, 1
2, 4, 4, 1, 0, 1
2, 2, 4, 1, 0, 1
2, 2, 6, 1, 0, 1
2, 2, 6, 1, 0, 1
2, 2, 6, 1, 0, 1
10, 2, 0, 1, 0, 1
2, 1, 4, 1, 0, 1
8, 2, 0, 1, 0, 1
10, 2, 0, 1, 0, 1
2, 2, 8, 1, 0, 1
4, 2, 8, 1, 0, 1
11, 2, 1, 1, 0, 1
6, 0, 3, 2, 0, 1
2, 2, 4, 1, 0, 1
2, 2, 6, 1, 0, 1
2, 2, 7, 1, 0, 1
0, 0, 8, 0, 0, 1
2, 2, 4, 1, 0, 1
4, 2, 6, 1, 0, 1
4, 2, 6, 1, 0, 1
2, 2, 5, 1, 0, 1
3, 2, 6, 1, 0, 1
2, 2, 5, 1, 0, 1
2, 2, 5, 1, 0, 1
2, 2, 5, 1, 0, 1
2, 2, 5, 1, 0, 1
2, 2, 5, 1, 0, 1
2, 2, 5, 1, 0, 1
2, 2, 5, 1, 0, 1
2, 2, 6, 1, 0, 1
2, 2, 6, 1, 0, 1
3, 2, 6, 1, 0, 1
2, 2, 4, 1, 0, 1
2, 2, 4, 1, 0, 1
2, 2, 4, 1, 0, 1
0, 0, 0, 0, 0, 1
3, 2, 6, 1, 0, 1
2, 2, 6, 1, 0, 1
4, 2, 8, 1, 0, 1
8, 6, 30, 1, 0, 1
2, 0, 10, 2, 0, 1
59, 22, 451, 3, 3, 1
0, 0, 11, 0, 0, 1
2, 1, 0, 1, 0, 1
7, 2, 6, 1, 0, 1
3, 2, 8, 1, 0, 1
2, 2, 15, 1, 1, 1
6, 2, 0, 1, 0, 1
3, 2, 16, 1, 1, 1
4, 2, 7, 1, 0, 1
4, 0, 8, 2, 1, 1
10, 2, 0, 1, 0, 1
2, 2, 9, 1, 0, 1
4, 2, 15, 1, 1, 1
6, 0, 0, 0, 0, 1
14, 0, 20, 2, 0, 1
23, 2, 4, 1, 0, 1
22, 2, 0, 1, 0, 1
5, 2, 27, 1, 0, 1
3, 2, 8, 1, 0, 1
19, 2, 0, 1, 0, 1
4, 2, 21, 1, 0, 1
6, 2, 16, 1, 0, 1
5, 2, 16, 1, 0, 1
4, 2, 16, 1, 0, 1
5, 2, 18, 1, 0, 1
4, 2, 16, 1, 0, 1
4, 2, 17, 1, 0, 1
5, 2, 12, 1, 0, 1
6, 3, 13, 1, 0, 1
5, 2, 11, 1, 0, 1
5, 2, 11, 1, 0, 1
5, 2, 11, 1, 0, 1
4, 2, 12, 1, 0, 1
5, 2, 14, 1, 0, 1
5, 2, 11, 1, 0, 1
6, 2, 16, 1, 0, 1
8, 2, 12, 1, 0, 1
